ghc-prim-0.10.0	GHC.Prim.par#	a -> ghc-prim-0.10.0:GHC.Prim.Int#
ghc-prim-0.10.0	GHC.Prim.raise#	a -> b
ghc-prim-0.10.0	GHC.Prim.raiseDivZero#	(# #) -> b
ghc-prim-0.10.0	GHC.Prim.raiseOverflow#	(# #) -> b
ghc-prim-0.10.0	GHC.Prim.raiseUnderflow#	(# #) -> b
ghc-prim-0.10.0	Unsafe.Coerce.unsafeCoerce#	a -> b
ghc-prim-0.10.0	GHC.Prim.void#	(# #)
ghc-prim-0.10.0	EQ	Ordering
ghc-prim-0.10.0	False	Bool
ghc-prim-0.10.0	GT	Ordering
ghc-prim-0.10.0	LT	Ordering
ghc-prim-0.10.0	True	Bool
ghc-prim-0.10.0	seq	a -> b -> b
ghc-prim-0.10.0	GHC.Fingerprint.fingerprint0	GHC.Fingerprint.Type.Fingerprint
ghc-prim-0.10.0	GHC.Float.FFExponent	GHC.Float.FFFormat
ghc-prim-0.10.0	GHC.Float.FFFixed	GHC.Float.FFFormat
ghc-prim-0.10.0	GHC.Float.FFGeneric	GHC.Float.FFFormat
ghc-prim-0.10.0	GHC.Float.acosDouble	Double -> Double
ghc-prim-0.10.0	GHC.Float.acosFloat	Float -> Float
ghc-prim-0.10.0	GHC.Float.acoshDouble	Double -> Double
ghc-prim-0.10.0	GHC.Float.acoshFloat	Float -> Float
ghc-prim-0.10.0	GHC.Float.asinDouble	Double -> Double
ghc-prim-0.10.0	GHC.Float.asinFloat	Float -> Float
ghc-prim-0.10.0	GHC.Float.asinhDouble	Double -> Double
ghc-prim-0.10.0	GHC.Float.asinhFloat	Float -> Float
ghc-prim-0.10.0	GHC.Float.atanDouble	Double -> Double
ghc-prim-0.10.0	GHC.Float.atanFloat	Float -> Float
ghc-prim-0.10.0	GHC.Float.atanhDouble	Double -> Double
ghc-prim-0.10.0	GHC.Float.atanhFloat	Float -> Float
ghc-prim-0.10.0	GHC.Float.castDoubleToWord64	Double -> GHC.Word.Word64
ghc-prim-0.10.0	GHC.Float.castFloatToWord32	Float -> GHC.Word.Word32
ghc-prim-0.10.0	GHC.Float.castWord32ToFloat	GHC.Word.Word32 -> Float
ghc-prim-0.10.0	GHC.Float.castWord64ToDouble	GHC.Word.Word64 -> Double
ghc-prim-0.10.0	GHC.Float.ceilingDouble	Integral b => Double -> b
ghc-prim-0.10.0	GHC.Float.ceilingFloat	Integral b => Float -> b
ghc-prim-0.10.0	GHC.Float.clamp	Int -> Int -> Int
ghc-prim-0.10.0	GHC.Float.cosDouble	Double -> Double
ghc-prim-0.10.0	GHC.Float.cosFloat	Float -> Float
ghc-prim-0.10.0	GHC.Float.coshDouble	Double -> Double
ghc-prim-0.10.0	GHC.Float.coshFloat	Float -> Float
ghc-prim-0.10.0	GHC.Float.divideDouble	Double -> Double -> Double
ghc-prim-0.10.0	GHC.Float.divideFloat	Float -> Float -> Float
ghc-prim-0.10.0	GHC.Float.double2Float	Double -> Float
ghc-prim-0.10.0	GHC.Float.expDouble	Double -> Double
ghc-prim-0.10.0	GHC.Float.expFloat	Float -> Float
ghc-prim-0.10.0	GHC.Float.expm1	Floating a => a -> a
ghc-prim-0.10.0	GHC.Float.expm1Double	Double -> Double
ghc-prim-0.10.0	GHC.Float.expm1Float	Float -> Float
ghc-prim-0.10.0	GHC.Float.expt	Integer -> Int -> Integer
ghc-prim-0.10.0	GHC.Float.expts	GHC.Arr.Array Int Integer
ghc-prim-0.10.0	GHC.Float.expts10	GHC.Arr.Array Int Integer
ghc-prim-0.10.0	GHC.Float.fabsDouble	Double -> Double
ghc-prim-0.10.0	GHC.Float.fabsFloat	Float -> Float
ghc-prim-0.10.0	GHC.Float.float2Double	Float -> Double
ghc-prim-0.10.0	GHC.Float.floorDouble	Integral b => Double -> b
ghc-prim-0.10.0	GHC.Float.floorFloat	Integral b => Float -> b
ghc-prim-0.10.0	GHC.Float.fromRat	RealFloat a => Rational -> a
ghc-prim-0.10.0	GHC.Float.fromRat'	RealFloat a => Rational -> a
ghc-prim-0.10.0	GHC.Float.geDouble	Double -> Double -> Bool
ghc-prim-0.10.0	GHC.Float.geFloat	Float -> Float -> Bool
ghc-prim-0.10.0	GHC.Float.gtDouble	Double -> Double -> Bool
ghc-prim-0.10.0	GHC.Float.gtFloat	Float -> Float -> Bool
ghc-prim-0.10.0	GHC.Float.integerToBinaryFloat'	RealFloat a => Integer -> a
ghc-prim-0.10.0	GHC.Float.isDoubleDenormalized	Double -> Int
ghc-prim-0.10.0	GHC.Float.isDoubleFinite	Double -> Int
ghc-prim-0.10.0	GHC.Float.isDoubleInfinite	Double -> Int
ghc-prim-0.10.0	GHC.Float.isDoubleNaN	Double -> Int
ghc-prim-0.10.0	GHC.Float.isDoubleNegativeZero	Double -> Int
ghc-prim-0.10.0	GHC.Float.isFloatDenormalized	Float -> Int
ghc-prim-0.10.0	GHC.Float.isFloatFinite	Float -> Int
ghc-prim-0.10.0	GHC.Float.isFloatInfinite	Float -> Int
ghc-prim-0.10.0	GHC.Float.isFloatNaN	Float -> Int
ghc-prim-0.10.0	GHC.Float.isFloatNegativeZero	Float -> Int
ghc-prim-0.10.0	GHC.Float.leDouble	Double -> Double -> Bool
ghc-prim-0.10.0	GHC.Float.leFloat	Float -> Float -> Bool
ghc-prim-0.10.0	GHC.Float.log1mexp	Floating a => a -> a
ghc-prim-0.10.0	GHC.Float.log1mexpOrd	(Ord a, Floating a) => a -> a
ghc-prim-0.10.0	GHC.Float.log1p	Floating a => a -> a
ghc-prim-0.10.0	GHC.Float.log1pDouble	Double -> Double
ghc-prim-0.10.0	GHC.Float.log1pFloat	Float -> Float
ghc-prim-0.10.0	GHC.Float.log1pexp	Floating a => a -> a
ghc-prim-0.10.0	GHC.Float.logDouble	Double -> Double
ghc-prim-0.10.0	GHC.Float.logFloat	Float -> Float
ghc-prim-0.10.0	GHC.Float.ltDouble	Double -> Double -> Bool
ghc-prim-0.10.0	GHC.Float.ltFloat	Float -> Float -> Bool
ghc-prim-0.10.0	GHC.Float.maxExpt	Int
ghc-prim-0.10.0	GHC.Float.maxExpt10	Int
ghc-prim-0.10.0	GHC.Float.minExpt	Int
ghc-prim-0.10.0	GHC.Float.minusDouble	Double -> Double -> Double
ghc-prim-0.10.0	GHC.Float.minusFloat	Float -> Float -> Float
ghc-prim-0.10.0	GHC.Float.negateDouble	Double -> Double
ghc-prim-0.10.0	GHC.Float.negateFloat	Float -> Float
ghc-prim-0.10.0	GHC.Float.plusDouble	Double -> Double -> Double
ghc-prim-0.10.0	GHC.Float.plusFloat	Float -> Float -> Float
ghc-prim-0.10.0	GHC.Float.powerDouble	Double -> Double -> Double
ghc-prim-0.10.0	GHC.Float.powerFloat	Float -> Float -> Float
ghc-prim-0.10.0	GHC.Float.properFractionFloat	Integral b => Float -> (b, Float)
ghc-prim-0.10.0	GHC.Float.rationalToDouble	Integer -> Integer -> Double
ghc-prim-0.10.0	GHC.Float.rationalToFloat	Integer -> Integer -> Float
ghc-prim-0.10.0	GHC.Float.roundDouble	Integral b => Double -> b
ghc-prim-0.10.0	GHC.Float.roundFloat	Integral b => Float -> b
ghc-prim-0.10.0	GHC.Float.roundTo	Int -> Int -> [Int] -> (Int, [Int])
ghc-prim-0.10.0	GHC.Float.showFloat	RealFloat a => a -> ShowS
ghc-prim-0.10.0	GHC.Float.sinDouble	Double -> Double
ghc-prim-0.10.0	GHC.Float.sinFloat	Float -> Float
ghc-prim-0.10.0	GHC.Float.sinhDouble	Double -> Double
ghc-prim-0.10.0	GHC.Float.sinhFloat	Float -> Float
ghc-prim-0.10.0	GHC.Float.sqrtDouble	Double -> Double
ghc-prim-0.10.0	GHC.Float.sqrtFloat	Float -> Float
ghc-prim-0.10.0	GHC.Float.tanDouble	Double -> Double
ghc-prim-0.10.0	GHC.Float.tanFloat	Float -> Float
ghc-prim-0.10.0	GHC.Float.tanhDouble	Double -> Double
ghc-prim-0.10.0	GHC.Float.tanhFloat	Float -> Float
ghc-prim-0.10.0	GHC.Float.timesDouble	Double -> Double -> Double
ghc-prim-0.10.0	GHC.Float.timesFloat	Float -> Float -> Float
ghc-prim-0.10.0	GHC.Float.truncateDouble	Integral b => Double -> b
ghc-prim-0.10.0	GHC.Float.truncateFloat	Integral b => Float -> b
ghc-prim-0.10.0	GHC.Float.word2Double	Word -> Double
ghc-prim-0.10.0	GHC.Float.word2Float	Word -> Float
type ghc-prim-0.10.0	GHC.Prim.Double#	TYPE
type ghc-prim-0.10.0	GHC.Prim.Float#	TYPE
type ghc-prim-0.10.0	GHC.Float.RealFracMethods.double2Int	Double -> Int
ghc-prim-0.10.0	GHC.Classes.eqDouble	Double -> Double -> Bool
ghc-prim-0.10.0	GHC.Classes.eqFloat	Float -> Float -> Bool
ghc-prim-0.10.0	GHC.Float.RealFracMethods.float2Int	Float -> Int
ghc-prim-0.10.0	GHC.Float.RealFracMethods.int2Double	Int -> Double
ghc-prim-0.10.0	GHC.Float.RealFracMethods.int2Float	Int -> Float
ghc-prim-0.10.0	(**)	Floating a => a -> a -> a
ghc-prim-0.10.0	acos	Floating a => a -> a
ghc-prim-0.10.0	acosh	Floating a => a -> a
ghc-prim-0.10.0	asin	Floating a => a -> a
ghc-prim-0.10.0	asinh	Floating a => a -> a
ghc-prim-0.10.0	atan	Floating a => a -> a
ghc-prim-0.10.0	atan2	RealFloat a => a -> a -> a
ghc-prim-0.10.0	atanh	Floating a => a -> a
ghc-prim-0.10.0	cos	Floating a => a -> a
ghc-prim-0.10.0	cosh	Floating a => a -> a
ghc-prim-0.10.0	decodeFloat	RealFloat a => a -> (Integer, Int)
ghc-prim-0.10.0	encodeFloat	RealFloat a => Integer -> Int -> a
ghc-prim-0.10.0	exp	Floating a => a -> a
ghc-prim-0.10.0	exponent	RealFloat a => a -> Int
ghc-prim-0.10.0	floatDigits	RealFloat a => a -> Int
ghc-prim-0.10.0	floatRadix	RealFloat a => a -> Integer
ghc-prim-0.10.0	floatRange	RealFloat a => a -> (Int, Int)
ghc-prim-0.10.0	isDenormalized	RealFloat a => a -> Bool
ghc-prim-0.10.0	isIEEE	RealFloat a => a -> Bool
ghc-prim-0.10.0	isInfinite	RealFloat a => a -> Bool
ghc-prim-0.10.0	isNaN	RealFloat a => a -> Bool
ghc-prim-0.10.0	isNegativeZero	RealFloat a => a -> Bool
ghc-prim-0.10.0	log	Floating a => a -> a
ghc-prim-0.10.0	logBase	Floating a => a -> a -> a
ghc-prim-0.10.0	pi	Floating a => a
ghc-prim-0.10.0	scaleFloat	RealFloat a => Int -> a -> a
ghc-prim-0.10.0	significand	RealFloat a => a -> a
ghc-prim-0.10.0	sin	Floating a => a -> a
ghc-prim-0.10.0	sinh	Floating a => a -> a
ghc-prim-0.10.0	sqrt	Floating a => a -> a
ghc-prim-0.10.0	tan	Floating a => a -> a
ghc-prim-0.10.0	tanh	Floating a => a -> a
ghc-prim-0.10.0	GHC.Float.RealFracMethods.ceilingDoubleInt	Double -> Int
ghc-prim-0.10.0	GHC.Float.RealFracMethods.ceilingDoubleInteger	Double -> Integer
ghc-prim-0.10.0	GHC.Float.RealFracMethods.ceilingFloatInt	Float -> Int
ghc-prim-0.10.0	GHC.Float.RealFracMethods.ceilingFloatInteger	Float -> Integer
ghc-prim-0.10.0	GHC.Float.RealFracMethods.double2Int	Double -> Int
ghc-prim-0.10.0	GHC.Float.RealFracMethods.float2Int	Float -> Int
ghc-prim-0.10.0	GHC.Float.RealFracMethods.floorDoubleInt	Double -> Int
ghc-prim-0.10.0	GHC.Float.RealFracMethods.floorDoubleInteger	Double -> Integer
ghc-prim-0.10.0	GHC.Float.RealFracMethods.floorFloatInt	Float -> Int
ghc-prim-0.10.0	GHC.Float.RealFracMethods.floorFloatInteger	Float -> Integer
ghc-prim-0.10.0	GHC.Float.RealFracMethods.int2Double	Int -> Double
ghc-prim-0.10.0	GHC.Float.RealFracMethods.int2Float	Int -> Float
ghc-prim-0.10.0	GHC.Float.RealFracMethods.roundDoubleInt	Double -> Int
ghc-prim-0.10.0	GHC.Float.RealFracMethods.roundDoubleInteger	Double -> Integer
ghc-prim-0.10.0	GHC.Float.RealFracMethods.roundFloatInt	Float -> Int
ghc-prim-0.10.0	GHC.Float.RealFracMethods.roundFloatInteger	Float -> Integer
ghc-prim-0.10.0	GHC.Float.RealFracMethods.truncateFloatInteger	Float -> Integer
ghc-prim-0.10.0	GHC.ForeignPtr.FinalPtr	GHC.ForeignPtr.ForeignPtrContents
ghc-prim-0.10.0	GHC.ForeignPtr.NoFinalizers	GHC.ForeignPtr.Finalizers
ghc-prim-0.10.0	GHC.GHCi.ghciStepIO	GHC.GHCi.GHCiSandboxIO m => m a -> IO a
ghc-prim-0.10.0	GHC.GHCi.Helpers.disableBuffering	IO ()
ghc-prim-0.10.0	GHC.GHCi.Helpers.evalWrapper	String -> [String] -> IO a -> IO a
ghc-prim-0.10.0	GHC.GHCi.Helpers.flushAll	IO ()
type (GHC.Generics.	*:)	forall k. (k -> *) -> (k -> *) -> k -> *
type (GHC.Generics.	+:)	forall k. (k -> *) -> (k -> *) -> k -> *
type (GHC.Generics.	.:)	forall k2 k1.
type (GHC.Generics.	GHC.Generics.DecidedLazy	GHC.Generics.DecidedStrictness
type (GHC.Generics.	GHC.Generics.DecidedStrict	GHC.Generics.DecidedStrictness
type (GHC.Generics.	GHC.Generics.DecidedUnpack	GHC.Generics.DecidedStrictness
type (GHC.Generics.	GHC.Generics.Generically	a -> GHC.Generics.Generically a
type (GHC.Generics.	GHC.Generics.LeftAssociative	GHC.Generics.Associativity
type (GHC.Generics.	GHC.Generics.NoSourceStrictness	GHC.Generics.SourceStrictness
type (GHC.Generics.	GHC.Generics.NotAssociative	GHC.Generics.Associativity
type (GHC.Generics.	GHC.Generics.Par1	p -> GHC.Generics.Par1 p
type (GHC.Generics.	GHC.Generics.Prefix	GHC.Generics.Fixity
type (GHC.Generics.	GHC.Generics.PrefixI	GHC.Generics.FixityI
type (GHC.Generics.	GHC.Generics.RightAssociative	GHC.Generics.Associativity
type (GHC.Generics.	GHC.Generics.SourceLazy	GHC.Generics.SourceStrictness
type (GHC.Generics.	GHC.Generics.SourceNoUnpack	GHC.Generics.SourceUnpackedness
type (GHC.Generics.	GHC.Generics.SourceStrict	GHC.Generics.SourceStrictness
type (GHC.Generics.	GHC.Generics.SourceUnpack	GHC.Generics.SourceUnpackedness
type (GHC.Generics.	GHC.Generics.U1	forall k (p :: k). GHC.Generics.U1 p
type (GHC.Generics.	(f	k1 -> *) (a :: k1).
type (GHC.Generics.	(f	k1 -> *) (a :: k1).
type (GHC.Generics.	(f	k1 -> *) (a :: k1).
type (GHC.Generics.	(f	k1 -> *) (a :: k1).
type (GHC.Generics.	(f	k1 -> *) (a :: k1).
type (GHC.Generics.	(f	k1 -> *) (a :: k1).
type (GHC.Generics.	(f	k1 -> *) (a :: k1).
type (GHC.Generics.	GHC.Generics.prec	GHC.Generics.Fixity -> Int
type (GHC.Generics.	(f	k1 -> *) (a :: k1).
type (GHC.Generics.	(f	k1 -> *) (a :: k1).
type (GHC.Generics.	(f	k1 -> *) (a :: k1).
type (GHC.Generics.	(f	k1 -> *) (a :: k1).
type (GHC.Generics.	GHC.Generics.unPar1	GHC.Generics.Par1 p -> p
type (GHC.Generics.	GHC.IO.MaskedInterruptible	GHC.IO.MaskingState
type (GHC.Generics.	GHC.IO.MaskedUninterruptible	GHC.IO.MaskingState
type (GHC.Generics.	GHC.IO.Unmasked	GHC.IO.MaskingState
type (GHC.Generics.	GHC.IO.bracket	IO a -> (a -> IO b) -> (a -> IO c) -> IO c
type (GHC.Generics.	GHC.IO.evaluate	a -> IO a
type (GHC.Generics.	GHC.IO.finally	IO a -> IO b -> IO a
type (GHC.Generics.	GHC.IO.getMaskingState	IO GHC.IO.MaskingState
type (GHC.Generics.	GHC.IO.interruptible	IO a -> IO a
type (GHC.Generics.	GHC.IO.mask	((forall a. IO a -> IO a) -> IO b) -> IO b
type (GHC.Generics.	GHC.IO.mask_	IO a -> IO a
type (GHC.Generics.	GHC.IO.mkUserError	[Char] -> GHC.Exception.Type.SomeException
type (GHC.Generics.	GHC.IO.mplusIO	IO a -> IO a -> IO a
type (GHC.Generics.	GHC.IO.onException	IO a -> IO b -> IO a
type (GHC.Generics.	GHC.IO.throwIO	GHC.Exception.Type.Exception e => e -> IO a
type (GHC.Generics.	GHC.IO.uninterruptibleMask_	IO a -> IO a
type (GHC.Generics.	GHC.IO.unsafeIOToST	IO a -> GHC.ST.ST s a
type (GHC.Generics.	GHC.IO.unsafeSTToIO	GHC.ST.ST s a -> IO a
type (GHC.Generics.	GHC.IO.unsafeUnmask	IO a -> IO a
type (GHC.Generics.	GHC.IO.Unsafe.noDuplicate	IO ()
type (GHC.Generics.	GHC.IO.Unsafe.unsafeDupableInterleaveIO	IO a -> IO a
type (GHC.Generics.	GHC.IO.Unsafe.unsafeDupablePerformIO	IO a -> a
type (GHC.Generics.	GHC.IO.Unsafe.unsafeInterleaveIO	IO a -> IO a
type (GHC.Generics.	GHC.IO.Unsafe.unsafePerformIO	IO a -> a
type (GHC.Generics.	GHC.IO.Buffer.ReadBuffer	GHC.IO.Buffer.BufferState
type (GHC.Generics.	GHC.IO.Buffer.WriteBuffer	GHC.IO.Buffer.BufferState
type (GHC.Generics.	GHC.IO.Buffer.bufL	GHC.IO.Buffer.Buffer e -> Int
type (GHC.Generics.	GHC.IO.Buffer.bufR	GHC.IO.Buffer.Buffer e -> Int
type (GHC.Generics.	GHC.IO.Buffer.bufSize	GHC.IO.Buffer.Buffer e -> Int
type (GHC.Generics.	GHC.IO.Buffer.bufferAvailable	GHC.IO.Buffer.Buffer e -> Int
type (GHC.Generics.	GHC.IO.Buffer.bufferElems	GHC.IO.Buffer.Buffer e -> Int
type (GHC.Generics.	GHC.IO.Buffer.charSize	Int
type (GHC.Generics.	GHC.IO.Buffer.checkBuffer	GHC.IO.Buffer.Buffer a -> IO ()
type (GHC.Generics.	GHC.IO.Buffer.isEmptyBuffer	GHC.IO.Buffer.Buffer e -> Bool
type (GHC.Generics.	GHC.IO.Buffer.isFullBuffer	GHC.IO.Buffer.Buffer e -> Bool
type (GHC.Generics.	GHC.IO.Buffer.isFullCharBuffer	GHC.IO.Buffer.Buffer e -> Bool
type (GHC.Generics.	GHC.IO.Buffer.isWriteBuffer	GHC.IO.Buffer.Buffer e -> Bool
type (GHC.Generics.	GHC.IO.Buffer.summaryBuffer	GHC.IO.Buffer.Buffer a -> String
type (GHC.Generics.	GHC.IO.Device.AbsoluteSeek	GHC.IO.Device.SeekMode
type (GHC.Generics.	GHC.IO.Device.Directory	GHC.IO.Device.IODeviceType
type (GHC.Generics.	GHC.IO.Device.RawDevice	GHC.IO.Device.IODeviceType
type (GHC.Generics.	GHC.IO.Device.RegularFile	GHC.IO.Device.IODeviceType
type (GHC.Generics.	GHC.IO.Device.RelativeSeek	GHC.IO.Device.SeekMode
type (GHC.Generics.	GHC.IO.Device.SeekFromEnd	GHC.IO.Device.SeekMode
type (GHC.Generics.	GHC.IO.Device.Stream	GHC.IO.Device.IODeviceType
type (GHC.Generics.	GHC.IO.Device.close	GHC.IO.Device.IODevice a => a -> IO ()
type (GHC.Generics.	GHC.IO.Device.dup	GHC.IO.Device.IODevice a => a -> IO a
type (GHC.Generics.	GHC.IO.Device.dup2	GHC.IO.Device.IODevice a => a -> a -> IO a
type (GHC.Generics.	GHC.IO.Device.getEcho	GHC.IO.Device.IODevice a => a -> IO Bool
type (GHC.Generics.	GHC.IO.Device.tell	GHC.IO.Device.IODevice a => a -> IO Integer
type (GHC.Generics.	GHC.IO.Encoding.char8	GHC.IO.Encoding.Types.TextEncoding
type (GHC.Generics.	GHC.IO.Encoding.latin1	GHC.IO.Encoding.Types.TextEncoding
type (GHC.Generics.	GHC.IO.Encoding.utf16	GHC.IO.Encoding.Types.TextEncoding
type (GHC.Generics.	GHC.IO.Encoding.utf16be	GHC.IO.Encoding.Types.TextEncoding
type (GHC.Generics.	GHC.IO.Encoding.utf16le	GHC.IO.Encoding.Types.TextEncoding
type (GHC.Generics.	GHC.IO.Encoding.utf32	GHC.IO.Encoding.Types.TextEncoding
type (GHC.Generics.	GHC.IO.Encoding.utf32be	GHC.IO.Encoding.Types.TextEncoding
type (GHC.Generics.	GHC.IO.Encoding.utf32le	GHC.IO.Encoding.Types.TextEncoding
type (GHC.Generics.	GHC.IO.Encoding.utf8	GHC.IO.Encoding.Types.TextEncoding
type (GHC.Generics.	GHC.IO.Encoding.utf8_bom	GHC.IO.Encoding.Types.TextEncoding
type (GHC.Generics.	GHC.IO.Encoding.Types.mkTextDecoder	()
type (GHC.Generics.	GHC.IO.Encoding.Types.mkTextEncoder	()
type (GHC.Generics.	GHC.IO.Encoding.CodePage.Table.blockBitSize	Int
type (GHC.Generics.	GHC.IO.Encoding.Failure.isSurrogate	Char -> Bool
type (GHC.Generics.	GHC.IO.Encoding.Latin1.ascii	GHC.IO.Encoding.Types.TextEncoding
type (GHC.Generics.	GHC.IO.Encoding.Latin1.latin1	GHC.IO.Encoding.Types.TextEncoding
type (GHC.Generics.	GHC.IO.Encoding.Types.mkTextDecoder	()
type (GHC.Generics.	GHC.IO.Encoding.Types.mkTextEncoder	()
type (GHC.Generics.	GHC.IO.Encoding.UTF16.utf16	GHC.IO.Encoding.Types.TextEncoding
type (GHC.Generics.	GHC.IO.Encoding.UTF16.utf16be	GHC.IO.Encoding.Types.TextEncoding
type (GHC.Generics.	GHC.IO.Encoding.UTF16.utf16le	GHC.IO.Encoding.Types.TextEncoding
type (GHC.Generics.	GHC.IO.Encoding.UTF32.utf32	GHC.IO.Encoding.Types.TextEncoding
type (GHC.Generics.	GHC.IO.Encoding.UTF32.utf32be	GHC.IO.Encoding.Types.TextEncoding
type (GHC.Generics.	GHC.IO.Encoding.UTF32.utf32le	GHC.IO.Encoding.Types.TextEncoding
type (GHC.Generics.	GHC.IO.Encoding.UTF8.utf8	GHC.IO.Encoding.Types.TextEncoding
type (GHC.Generics.	GHC.IO.Encoding.UTF8.utf8_bom	GHC.IO.Encoding.Types.TextEncoding
type (GHC.Generics.	GHC.IO.Exception.AlreadyExists	GHC.IO.Exception.IOErrorType
type (GHC.Generics.	GHC.IO.Exception.Deadlock	GHC.IO.Exception.Deadlock
type (GHC.Generics.	GHC.IO.Exception.EOF	GHC.IO.Exception.IOErrorType
type (GHC.Generics.	GHC.IO.Exception.ExitFailure	Int -> GHC.IO.Exception.ExitCode
type (GHC.Generics.	GHC.IO.Exception.ExitSuccess	GHC.IO.Exception.ExitCode
type (GHC.Generics.	GHC.IO.Exception.FixIOException	GHC.IO.Exception.FixIOException
type (GHC.Generics.	GHC.IO.Exception.HardwareFault	GHC.IO.Exception.IOErrorType
type (GHC.Generics.	GHC.IO.Exception.HeapOverflow	GHC.IO.Exception.AsyncException
type (GHC.Generics.	GHC.IO.Exception.IllegalOperation	GHC.IO.Exception.IOErrorType
type (GHC.Generics.	GHC.IO.Exception.InappropriateType	GHC.IO.Exception.IOErrorType
type (GHC.Generics.	GHC.IO.Exception.Interrupted	GHC.IO.Exception.IOErrorType
type (GHC.Generics.	GHC.IO.Exception.InvalidArgument	GHC.IO.Exception.IOErrorType
type (GHC.Generics.	GHC.IO.Exception.NoSuchThing	GHC.IO.Exception.IOErrorType
type (GHC.Generics.	GHC.IO.Exception.OtherError	GHC.IO.Exception.IOErrorType
type (GHC.Generics.	GHC.IO.Exception.PermissionDenied	GHC.IO.Exception.IOErrorType
type (GHC.Generics.	GHC.IO.Exception.ProtocolError	GHC.IO.Exception.IOErrorType
type (GHC.Generics.	GHC.IO.Exception.ResourceBusy	GHC.IO.Exception.IOErrorType
type (GHC.Generics.	GHC.IO.Exception.ResourceExhausted	GHC.IO.Exception.IOErrorType
type (GHC.Generics.	GHC.IO.Exception.ResourceVanished	GHC.IO.Exception.IOErrorType
type (GHC.Generics.	GHC.IO.Exception.StackOverflow	GHC.IO.Exception.AsyncException
type (GHC.Generics.	GHC.IO.Exception.SystemError	GHC.IO.Exception.IOErrorType
type (GHC.Generics.	GHC.IO.Exception.ThreadKilled	GHC.IO.Exception.AsyncException
type (GHC.Generics.	GHC.IO.Exception.TimeExpired	GHC.IO.Exception.IOErrorType
type (GHC.Generics.	GHC.IO.Exception.UserError	GHC.IO.Exception.IOErrorType
type (GHC.Generics.	GHC.IO.Exception.UserInterrupt	GHC.IO.Exception.AsyncException
type (GHC.Generics.	GHC.IO.Exception.heapOverflow	GHC.Exception.Type.SomeException
type (GHC.Generics.	GHC.IO.Exception.stackOverflow	GHC.Exception.Type.SomeException
type (GHC.Generics.	GHC.IO.Exception.unsupportedOperation	IOError
type (GHC.Generics.	ioError	IOError -> IO a
type (GHC.Generics.	userError	String -> IOError
type (GHC.Generics.	GHC.IO.FD.FD	Foreign.C.Types.CInt -> Int -> GHC.IO.FD.FD
type (GHC.Generics.	GHC.IO.FD.fdFD	GHC.IO.FD.FD -> Foreign.C.Types.CInt
type (GHC.Generics.	GHC.IO.FD.fdIsSocket_	GHC.IO.FD.FD -> Int
type (GHC.Generics.	GHC.IO.FD.release	GHC.IO.FD.FD -> IO ()
type (GHC.Generics.	GHC.IO.FD.stderr	GHC.IO.FD.FD
type (GHC.Generics.	GHC.IO.FD.stdin	GHC.IO.FD.FD
type (GHC.Generics.	GHC.IO.FD.stdout	GHC.IO.FD.FD
type (GHC.Generics.	GHC.IO.Handle.hClose	GHC.IO.Handle.Types.Handle -> IO ()
type (GHC.Generics.	GHC.IO.Handle.hFileSize	GHC.IO.Handle.Types.Handle -> IO Integer
type (GHC.Generics.	GHC.IO.Handle.hFlush	GHC.IO.Handle.Types.Handle -> IO ()
type (GHC.Generics.	GHC.IO.Handle.hFlushAll	GHC.IO.Handle.Types.Handle -> IO ()
type (GHC.Generics.	GHC.IO.Handle.hGetEcho	GHC.IO.Handle.Types.Handle -> IO Bool
type (GHC.Generics.	GHC.IO.Handle.hIsClosed	GHC.IO.Handle.Types.Handle -> IO Bool
type (GHC.Generics.	GHC.IO.Handle.hIsEOF	GHC.IO.Handle.Types.Handle -> IO Bool
type (GHC.Generics.	GHC.IO.Handle.hIsOpen	GHC.IO.Handle.Types.Handle -> IO Bool
type (GHC.Generics.	GHC.IO.Handle.hIsReadable	GHC.IO.Handle.Types.Handle -> IO Bool
type (GHC.Generics.	GHC.IO.Handle.hIsSeekable	GHC.IO.Handle.Types.Handle -> IO Bool
type (GHC.Generics.	GHC.IO.Handle.hIsWritable	GHC.IO.Handle.Types.Handle -> IO Bool
type (GHC.Generics.	GHC.IO.Handle.hLookAhead	GHC.IO.Handle.Types.Handle -> IO Char
type (GHC.Generics.	GHC.IO.Handle.hSetPosn	GHC.IO.Handle.HandlePosn -> IO ()
type (GHC.Generics.	GHC.IO.Handle.hShow	GHC.IO.Handle.Types.Handle -> IO String
type (GHC.Generics.	GHC.IO.Handle.hTell	GHC.IO.Handle.Types.Handle -> IO Integer
type (GHC.Generics.	GHC.IO.Handle.isEOF	IO Bool
type (GHC.Generics.	GHC.IO.Device.AbsoluteSeek	GHC.IO.Device.SeekMode
type (GHC.Generics.	GHC.IO.Handle.Types.CRLF	GHC.IO.Handle.Types.Newline
type (GHC.Generics.	GHC.IO.Handle.Types.LF	GHC.IO.Handle.Types.Newline
type (GHC.Generics.	GHC.IO.Handle.Types.LineBuffering	GHC.IO.Handle.Types.BufferMode
type base-4.18.3.0	GHC.IO.Handle.Lock.Common.LockMode	*
type base-4.18.3.0	GHC.IO.Handle.Types.NoBuffering	GHC.IO.Handle.Types.BufferMode
type base-4.18.3.0	GHC.IO.Device.RelativeSeek	GHC.IO.Device.SeekMode
